Airline,Source airport,Destination airport,Stops,Destination airport ID,Source airport ID,Equipment
VT,RMT,RUR,0,1971,6926,ATR
VT,RUR,PPT,0,4075,1971,ATR
VT,RUR,RMT,0,6926,1971,ATR
VT,RVV,PPT,0,4075,7456,ATR
VT,RVV,TUB,0,1972,7456,ATR
VT,TIH,PPT,0,4075,1975,ATR
VT,TIH,RGI,0,1990,1975,ATR
VT,TKP,TKX,0,1986,1983,ATR
VT,TKX,AHE,0,5889,1986,ATR
VT,TKX,PPT,0,4075,1986,ATR
VT,TKX,TKP,0,1983,1986,ATR
VT,TUB,PPT,0,4075,1972,ATR
VT,TUB,RUR,0,1971,1972,ATR
VT,TUB,RVV,0,7456,1972,ATR
VT,UAH,AUQ,0,5890,5892,DHT
VT,UAH,NHV,0,1987,5892,DHT
VT,UAH,UAP,0,5891,5892,DHT
VT,UAP,AUQ,0,5890,5891,DHT
VT,UAP,NHV,0,1987,5891,DHT ATR
VT,UAP,UAH,0,5892,5891,DHT
VT,XMH,AHE,0,5889,1978,ATR
VT,XMH,PPT,0,4075,1978,ATR
VT,XMH,RGI,0,1990,1978,ATR
VW,ACA,MEX,0,1824,1783,ATR
VW,AUS,MEX,0,1824,3673,CRJ
VW,CLQ,MEX,0,1824,1808,ATR
VW,CVM,MEX,0,1824,1798,ATR
VW,DGO,MEX,0,1824,1801,CRJ
VW,JAL,MEX,0,1824,5837,ATR
VW,LZC,MEX,0,1824,1813,ATR
VW,MAM,MEX,0,1824,1818,ATR CRJ
VW,MEX,ACA,0,1783,1824,ATR
VW,MEX,AUS,0,3673,1824,CRJ
VW,MEX,CLQ,0,1808,1824,ATR
VW,MEX,CVM,0,1798,1824,ATR
VW,MEX,DGO,0,1801,1824,CRJ
VW,MEX,JAL,0,5837,1824,ATR
VW,MEX,LZC,0,1813,1824,ATR
VW,MEX,MAM,0,1818,1824,ATR CRJ
VW,MEX,MFE,0,3826,1824,CRJ
VW,MEX,MLM,0,1821,1824,ATR
VW,MEX,PAZ,0,1830,1824,ATR
VW,MEX,PDS,0,1834,1824,CRJ ATR
VW,MEX,PXM,0,1837,1824,ATR
VW,MEX,SLP,0,1842,1824,ATR
VW,MEX,TPQ,0,1802,1824,CRJ ATR
VW,MEX,VER,0,1854,1824,ATR
VW,MEX,ZIH,0,1856,1824,ATR
VW,MEX,ZLO,0,1858,1824,ATR
VW,MFE,MEX,0,1824,3826,CRJ
VW,MFE,SLP,0,1842,3826,ATR
VW,MLM,MEX,0,1824,1821,ATR
VW,PAZ,MEX,0,1824,1830,ATR
VW,PAZ,REX,0,1839,1830,ATR
VW,PAZ,VSA,0,1853,1830,ATR
VW,PDS,MEX,0,1824,1834,CRJ ATR
VW,PXM,MEX,0,1824,1837,ATR
VW,REX,PAZ,0,1830,1839,ATR
VW,SLP,MEX,0,1824,1842,ATR
VW,SLP,MFE,0,3826,1842,ATR
VW,TPQ,MEX,0,1824,1802,CRJ ATR
VW,VER,MEX,0,1824,1854,ATR
VW,VSA,PAZ,0,1830,1853,ATR
VW,ZIH,MEX,0,1824,1856,ATR
VW,ZLO,MEX,0,1824,1858,ATR
VX,AUS,SFO,0,3469,3673,319
VX,BOS,LAX,0,3484,3448,319 320
VX,BOS,SFO,0,3469,3448,320
VX,CUN,LAX,0,3484,1852,320
VX,CUN,SFO,0,3469,1852,320
VX,DCA,SFO,0,3469,3520,320
VX,DFW,LAX,0,3484,3670,319 320
VX,DFW,SFO,0,3469,3670,319 320
VX,EWR,LAX,0,3484,3494,320
VX,EWR,SFO,0,3469,3494,320
VX,FLL,LAX,0,3484,3533,320
VX,FLL,SFO,0,3469,3533,320
VX,IAD,LAX,0,3484,3714,320 319
VX,IAD,SFO,0,3469,3714,319 320
VX,JFK,LAS,0,3877,3797,320
VX,JFK,LAX,0,3484,3797,320
VX,JFK,SFO,0,3469,3797,320
VX,LAS,JFK,0,3797,3877,320
VX,LAS,LAX,0,3484,3877,320
VX,LAS,SFO,0,3469,3877,320 319
VX,LAX,BOS,0,3448,3484,320 319
VX,LAX,CUN,0,1852,3484,320
VX,LAX,DFW,0,3670,3484,319 320
VX,LAX,EWR,0,3494,3484,320
VX,LAX,FLL,0,3533,3484,320
VX,LAX,IAD,0,3714,3484,320 319
VX,LAX,JFK,0,3797,3484,320
VX,LAX,LAS,0,3877,3484,320
VX,LAX,MCO,0,3878,3484,320
VX,LAX,ORD,0,3830,3484,320
VX,LAX,PHL,0,3752,3484,319 320
VX,LAX,SEA,0,3577,3484,319 320
VX,LAX,SFO,0,3469,3484,320 319
VX,LAX,SJC,0,3748,3484,320
VX,MCO,LAX,0,3484,3878,320
VX,MCO,SFO,0,3469,3878,320
VX,ORD,LAX,0,3484,3830,320
VX,ORD,SFO,0,3469,3830,320
VX,PDX,SFO,0,3469,3720,320
VX,PHL,LAX,0,3484,3752,320 319
VX,PHL,SFO,0,3469,3752,319
VX,PVR,SFO,0,3469,1836,320
VX,SAN,SFO,0,3469,3731,319 320
VX,SEA,LAX,0,3484,3577,320 319
VX,SEA,SFO,0,3469,3577,319 320
VX,SFO,AUS,0,3673,3469,319
VX,SFO,BOS,0,3448,3469,320
VX,SFO,CUN,0,1852,3469,320
VX,SFO,DCA,0,3520,3469,320
VX,SFO,DFW,0,3670,3469,320 319
VX,SFO,EWR,0,3494,3469,320
VX,SFO,FLL,0,3533,3469,320
VX,SFO,IAD,0,3714,3469,320 319
VX,SFO,JFK,0,3797,3469,320
VX,SFO,LAS,0,3877,3469,319 320
VX,SFO,LAX,0,3484,3469,320 319
VX,SFO,MCO,0,3878,3469,320
VX,SFO,ORD,0,3830,3469,320
VX,SFO,PDX,0,3720,3469,320
VX,SFO,PHL,0,3752,3469,319
VX,SFO,PVR,0,1836,3469,320
VX,SFO,SAN,0,3731,3469,319 320
VX,SFO,SEA,0,3577,3469,320 319
VX,SFO,SJD,0,1840,3469,320
VX,SJC,LAX,0,3484,3748,320
VX,SJD,SFO,0,3469,1840,320
VY,AAL,BCN,0,1218,628,320
VY,ACE,BCN,0,1218,1055,320
VY,ACE,BIO,0,1216,1055,320
VY,AGP,AMS,0,580,1230,320
VY,AGP,BCN,0,1218,1230,320
VY,AGP,BIO,0,1216,1230,320
VY,AGP,BRU,0,302,1230,320
VY,AGP,CPH,0,609,1230,320
VY,AGP,CWL,0,488,1230,320
VY,AGP,DME,0,4029,1230,320
VY,AGP,FCO,0,1555,1230,320
VY,AGP,HAJ,0,352,1230,320
VY,AGP,HAM,0,342,1230,320
VY,AGP,LPA,0,1054,1230,320
VY,AGP,LYS,0,1335,1230,320
VY,AGP,MUC,0,346,1230,320
VY,AGP,NTE,0,1418,1230,320
VY,AGP,ORY,0,1386,1230,320
VY,AGP,OVD,0,1214,1230,320
VY,AGP,PMI,0,3998,1230,320
VY,AGP,SCQ,0,1243,1230,320
VY,AGP,TFN,0,1057,1230,320
VY,AGP,TLS,0,1273,1230,320
VY,ALC,AMS,0,580,1212,320
VY,ALC,BCN,0,1218,1212,320
VY,ALC,BIO,0,1216,1212,320
VY,ALC,BRU,0,302,1212,320
VY,ALC,CPH,0,609,1212,320
VY,ALC,CWL,0,488,1212,320
VY,ALC,DME,0,4029,1212,320
VY,ALC,FCO,0,1555,1212,320
VY,ALC,IBZ,0,1225,1212,320
VY,ALC,ORN,0,231,1212,320
VY,ALC,ORY,0,1386,1212,320
VY,ALC,PMI,0,3998,1212,320
VY,ALG,BCN,0,1218,210,320
VY,AMS,AGP,0,1230,580,320
VY,AMS,ALC,0,1212,580,320
VY,AMS,BCN,0,1218,580,320
VY,AMS,BIO,0,1216,580,320
VY,AMS,IBZ,0,1225,580,320
VY,AMS,PMI,0,3998,580,320
VY,AMS,SVQ,0,1253,580,320
VY,AMS,VLC,0,1246,580,320
VY,ARN,BCN,0,1218,737,320
VY,ATH,BCN,0,1218,3941,320
VY,BCN,AAL,0,628,1218,320
VY,BCN,ACE,0,1055,1218,320
VY,BCN,AGP,0,1230,1218,320
VY,BCN,ALC,0,1212,1218,320
VY,BCN,ALG,0,210,1218,320
VY,BCN,AMS,0,580,1218,320
VY,BCN,ARN,0,737,1218,320
VY,BCN,ATH,0,3941,1218,320
VY,BCN,BES,0,1403,1218,320
VY,BCN,BGO,0,636,1218,320
VY,BCN,BIO,0,1216,1218,320
VY,BCN,BJL,0,1050,1218,320
VY,BCN,BLQ,0,1538,1218,320
VY,BCN,BOD,0,1264,1218,320
VY,BCN,BRI,0,1501,1218,320
VY,BCN,BRU,0,302,1218,320
VY,BCN,CDG,0,1382,1218,320 319
VY,BCN,CMN,0,1074,1218,320
VY,BCN,CPH,0,609,1218,320
VY,BCN,CTA,0,1509,1218,320
VY,BCN,CWL,0,488,1218,320
VY,BCN,DBV,0,1200,1218,320
VY,BCN,DKR,0,1084,1218,320
VY,BCN,DME,0,4029,1218,320
VY,BCN,DRS,0,338,1218,319 320
VY,BCN,DTM,0,373,1218,319
VY,BCN,DUS,0,345,1218,320
VY,BCN,EAS,0,1242,1218,319
VY,BCN,EDI,0,535,1218,320
VY,BCN,FCO,0,1555,1218,320
VY,BCN,FEZ,0,1066,1218,320
VY,BCN,FLR,0,1563,1218,319
VY,BCN,FRA,0,340,1218,320
VY,BCN,FUE,0,1051,1218,320
VY,BCN,GOA,0,1528,1218,320
VY,BCN,GOT,0,687,1218,320
VY,BCN,GRX,0,1223,1218,320
VY,BCN,HAJ,0,352,1218,320
VY,BCN,HAM,0,342,1218,320
VY,BCN,HEL,0,421,1218,320
VY,BCN,IBZ,0,1225,1218,320
VY,BCN,IEV,0,2944,1218,320
VY,BCN,LCG,0,1220,1218,320
VY,BCN,LED,0,2948,1218,320
VY,BCN,LEI,0,1213,1218,320
VY,BCN,LEJ,0,348,1218,319 320
VY,BCN,LGW,0,502,1218,320
VY,BCN,LIL,0,1399,1218,320
VY,BCN,LIS,0,1638,1218,320
VY,BCN,LPA,0,1054,1218,320
VY,BCN,LUX,0,629,1218,320
VY,BCN,LYS,0,1335,1218,320
VY,BCN,MAD,0,1229,1218,320
VY,BCN,MAH,0,1231,1218,320
VY,BCN,MLA,0,1606,1218,320
VY,BCN,MRS,0,1353,1218,320
VY,BCN,MUC,0,346,1218,320
VY,BCN,MXP,0,1524,1218,320
VY,BCN,NAP,0,1561,1218,320
VY,BCN,NCE,0,1354,1218,320
VY,BCN,NDR,0,5673,1218,320
VY,BCN,NTE,0,1418,1218,320
VY,BCN,NUE,0,347,1218,320
VY,BCN,OPO,0,1636,1218,320
VY,BCN,ORN,0,231,1218,320
VY,BCN,ORY,0,1386,1218,320 319
VY,BCN,OSL,0,644,1218,320
VY,BCN,OTP,0,1657,1218,320
VY,BCN,OVD,0,1214,1218,320
VY,BCN,PMI,0,3998,1218,320
VY,BCN,PMO,0,1512,1218,320
VY,BCN,PRG,0,1587,1218,320
VY,BCN,PSA,0,1562,1218,320
VY,BCN,RAK,0,1075,1218,320
VY,BCN,RNS,0,1415,1218,320
VY,BCN,SCQ,0,1243,1218,320
VY,BCN,SDR,0,1251,1218,320
VY,BCN,STR,0,350,1218,320
VY,BCN,SVG,0,666,1218,320
VY,BCN,SVQ,0,1253,1218,320
VY,BCN,TFN,0,1057,1218,320
VY,BCN,TFS,0,1056,1218,320
VY,BCN,TLS,0,1273,1218,320
VY,BCN,TLV,0,1590,1218,320
VY,BCN,TNG,0,1080,1218,320
VY,BCN,TRN,0,1526,1218,320
VY,BCN,TXL,0,351,1218,320
VY,BCN,VCE,0,1551,1218,320
VY,BCN,VGO,0,1250,1218,320
VY,BCN,VIE,0,1613,1218,320
VY,BCN,VLL,0,1247,1218,320
VY,BCN,WAW,0,679,1218,320
VY,BCN,XRY,0,1226,1218,320
VY,BCN,ZAG,0,1208,1218,320
VY,BCN,ZRH,0,1678,1218,319 320
VY,BES,BCN,0,1218,1403,320
VY,BGO,BCN,0,1218,636,320
VY,BIO,ACE,0,1055,1216,320
VY,BIO,AGP,0,1230,1216,320
VY,BIO,ALC,0,1212,1216,320
VY,BIO,AMS,0,580,1216,320
VY,BIO,BCN,0,1218,1216,320
VY,BIO,FUE,0,1051,1216,320
VY,BIO,IBZ,0,1225,1216,320
VY,BIO,LCG,0,1220,1216,320
VY,BIO,LHR,0,507,1216,320
VY,BIO,LPA,0,1054,1216,320
VY,BIO,MXP,0,1524,1216,320
VY,BIO,ORY,0,1386,1216,320
VY,BIO,PMI,0,3998,1216,320
VY,BIO,SVQ,0,1253,1216,320
VY,BIO,TFN,0,1057,1216,320
VY,BIO,TXL,0,351,1216,320
VY,BJL,BCN,0,1218,1050,320
VY,BLQ,BCN,0,1218,1538,320
VY,BLQ,ORY,0,1386,1538,320
VY,BOD,BCN,0,1218,1264,320
VY,BOD,PMI,0,3998,1264,320
VY,BRI,BCN,0,1218,1501,320
VY,BRI,FLR,0,1563,1501,319
VY,BRU,AGP,0,1230,302,320
VY,BRU,ALC,0,1212,302,320
VY,BRU,BCN,0,1218,302,320
VY,BRU,FCO,0,1555,302,320
VY,BRU,IBZ,0,1225,302,320
VY,BRU,LIS,0,1638,302,320
VY,BRU,OPO,0,1636,302,320
VY,BRU,PMI,0,3998,302,320
VY,BRU,SCQ,0,1243,302,320
VY,BRU,VCE,0,1551,302,320
VY,BRU,VLC,0,1246,302,320
VY,CAG,FLR,0,1563,1519,319
VY,CDG,BCN,0,1218,1382,320 319
VY,CDG,MAD,0,1229,1382,320
VY,CDG,OVD,0,1214,1382,320
VY,CDG,SCQ,0,1243,1382,320
VY,CMN,BCN,0,1218,1074,320
VY,CPH,AGP,0,1230,609,320
VY,CPH,ALC,0,1212,609,320
VY,CPH,BCN,0,1218,609,320
VY,CPH,FLR,0,1563,609,319
VY,CTA,BCN,0,1218,1509,320
VY,CTA,FCO,0,1555,1509,320
VY,CTA,FLR,0,1563,1509,319
VY,CWL,AGP,0,1230,488,320
VY,CWL,ALC,0,1212,488,320
VY,CWL,BCN,0,1218,488,320
VY,DBV,BCN,0,1218,1200,320
VY,DKR,BCN,0,1218,1084,320
VY,DME,AGP,0,1230,4029,320
VY,DME,ALC,0,1212,4029,320
VY,DME,BCN,0,1218,4029,320
VY,DME,PMI,0,3998,4029,320
VY,DRS,BCN,0,1218,338,319 320
VY,DTM,BCN,0,1218,373,319
VY,DUS,BCN,0,1218,345,320
VY,EAS,BCN,0,1218,1242,319
VY,EDI,BCN,0,1218,535,320
VY,FCO,AGP,0,1230,1555,320
VY,FCO,ALC,0,1212,1555,320
VY,FCO,BCN,0,1218,1555,320
VY,FCO,BRU,0,302,1555,320
VY,FCO,CTA,0,1509,1555,320
VY,FCO,NTE,0,1418,1555,320
VY,FCO,ORY,0,1386,1555,320
VY,FCO,PRG,0,1587,1555,320
VY,FCO,VLC,0,1246,1555,320
VY,FEZ,BCN,0,1218,1066,320
VY,FLR,BCN,0,1218,1563,319
VY,FLR,BRI,0,1501,1563,319
VY,FLR,CAG,0,1519,1563,319
VY,FLR,CPH,0,609,1563,319
VY,FLR,CTA,0,1509,1563,319
VY,FLR,LGW,0,502,1563,319
VY,FLR,MAD,0,1229,1563,319
VY,FLR,ORY,0,1386,1563,319
VY,FLR,PMO,0,1512,1563,319
VY,FLR,TXL,0,351,1563,319
VY,FRA,BCN,0,1218,340,320
VY,FUE,BCN,0,1218,1051,320
VY,FUE,BIO,0,1216,1051,320
VY,GOA,BCN,0,1218,1528,320
VY,GOT,BCN,0,1218,687,320
VY,GRX,BCN,0,1218,1223,320
VY,GRX,PMI,0,3998,1223,320
VY,HAJ,AGP,0,1230,352,320
VY,HAJ,BCN,0,1218,352,320
VY,HAM,AGP,0,1230,342,320
VY,HAM,BCN,0,1218,342,320
VY,HEL,BCN,0,1218,421,320
VY,IBZ,ALC,0,1212,1225,320
VY,IBZ,AMS,0,580,1225,320
VY,IBZ,BCN,0,1218,1225,320
VY,IBZ,BIO,0,1216,1225,320
VY,IBZ,BRU,0,302,1225,320
VY,IBZ,MAD,0,1229,1225,320
VY,IBZ,ORY,0,1386,1225,320
VY,IBZ,VLC,0,1246,1225,320
VY,IEV,BCN,0,1218,2944,320
VY,LCG,BCN,0,1218,1220,320
VY,LCG,BIO,0,1216,1220,320
VY,LCG,LHR,0,507,1220,320
VY,LCG,SVQ,0,1253,1220,320
VY,LED,BCN,0,1218,2948,320
VY,LEI,BCN,0,1218,1213,320
VY,LEJ,BCN,0,1218,348,319 320
VY,LGW,BCN,0,1218,502,320
VY,LGW,FLR,0,1563,502,319
VY,LHR,BIO,0,1216,507,320
VY,LHR,LCG,0,1220,507,320
VY,LIL,BCN,0,1218,1399,320
VY,LIS,BCN,0,1218,1638,320
VY,LIS,BRU,0,302,1638,320
VY,LIS,ORY,0,1386,1638,320
VY,LPA,AGP,0,1230,1054,320
VY,LPA,BCN,0,1218,1054,320
VY,LPA,BIO,0,1216,1054,320
VY,LPA,ORY,0,1386,1054,320
VY,LPA,SVQ,0,1253,1054,320
VY,LUX,BCN,0,1218,629,320
VY,LYS,AGP,0,1230,1335,320
VY,LYS,BCN,0,1218,1335,320
VY,LYS,PMI,0,3998,1335,320
VY,LYS,SVQ,0,1253,1335,320
VY,MAD,BCN,0,1218,1229,320
VY,MAD,CDG,0,1382,1229,320
VY,MAD,FLR,0,1563,1229,319
VY,MAD,IBZ,0,1225,1229,320
VY,MAH,BCN,0,1218,1231,320
VY,MLA,BCN,0,1218,1606,320
VY,MRS,BCN,0,1218,1353,320
VY,MRS,PMI,0,3998,1353,320
VY,MUC,AGP,0,1230,346,320
VY,MUC,BCN,0,1218,346,320
VY,MXP,BCN,0,1218,1524,320
VY,MXP,BIO,0,1216,1524,320
VY,NAP,BCN,0,1218,1561,320
VY,NCE,BCN,0,1218,1354,320
VY,NDR,BCN,0,1218,5673,320
VY,NTE,AGP,0,1230,1418,320
VY,NTE,BCN,0,1218,1418,320
VY,NTE,FCO,0,1555,1418,320
VY,NTE,SVQ,0,1253,1418,320
VY,NUE,BCN,0,1218,347,320
VY,OPO,BCN,0,1218,1636,320
VY,OPO,BRU,0,302,1636,320
VY,OPO,ORY,0,1386,1636,320
VY,ORN,ALC,0,1212,231,320
VY,ORN,BCN,0,1218,231,320
VY,ORY,AGP,0,1230,1386,320
VY,ORY,ALC,0,1212,1386,320
VY,ORY,BCN,0,1218,1386,320 319
VY,ORY,BIO,0,1216,1386,320
VY,ORY,BLQ,0,1538,1386,320
VY,ORY,FCO,0,1555,1386,320
VY,ORY,FLR,0,1563,1386,319
VY,ORY,IBZ,0,1225,1386,320
VY,ORY,LIS,0,1638,1386,320
VY,ORY,LPA,0,1054,1386,320
VY,ORY,OPO,0,1636,1386,320
VY,ORY,PMI,0,3998,1386,320
VY,ORY,RBA,0,1072,1386,320
VY,ORY,SVQ,0,1253,1386,320
VY,ORY,VLC,0,1246,1386,320
VY,OSL,BCN,0,1218,644,320
VY,OTP,BCN,0,1218,1657,320
VY,OVD,AGP,0,1230,1214,320
VY,OVD,BCN,0,1218,1214,320
VY,OVD,CDG,0,1382,1214,320
VY,OVD,SVQ,0,1253,1214,320
VY,PMI,AGP,0,1230,3998,320
VY,PMI,ALC,0,1212,3998,320
VY,PMI,AMS,0,580,3998,320
VY,PMI,BCN,0,1218,3998,320
VY,PMI,BIO,0,1216,3998,320
VY,PMI,BOD,0,1264,3998,320
VY,PMI,BRU,0,302,3998,320
VY,PMI,DME,0,4029,3998,320
VY,PMI,GRX,0,1223,3998,320
VY,PMI,LYS,0,1335,3998,320
VY,PMI,MRS,0,1353,3998,320
VY,PMI,ORY,0,1386,3998,320
VY,PMI,SVQ,0,1253,3998,320
VY,PMI,TLS,0,1273,3998,320
VY,PMO,BCN,0,1218,1512,320
VY,PMO,FLR,0,1563,1512,319
VY,PRG,BCN,0,1218,1587,320
VY,PRG,FCO,0,1555,1587,320
VY,PSA,BCN,0,1218,1562,320
VY,RAK,BCN,0,1218,1075,320
VY,RBA,ORY,0,1386,1072,320
VY,RNS,BCN,0,1218,1415,320
VY,SCQ,AGP,0,1230,1243,320
VY,SCQ,BCN,0,1218,1243,320
VY,SCQ,BRU,0,302,1243,320
VY,SCQ,CDG,0,1382,1243,320
VY,SDR,BCN,0,1218,1251,320
VY,STR,BCN,0,1218,350,320
VY,SVG,BCN,0,1218,666,320
VY,SVQ,AMS,0,580,1253,320
VY,SVQ,BCN,0,1218,1253,320
VY,SVQ,BIO,0,1216,1253,320
VY,SVQ,LCG,0,1220,1253,320
VY,SVQ,LPA,0,1054,1253,320
VY,SVQ,LYS,0,1335,1253,320
VY,SVQ,NTE,0,1418,1253,320
VY,SVQ,ORY,0,1386,1253,320
VY,SVQ,OVD,0,1214,1253,320
VY,SVQ,PMI,0,3998,1253,320
VY,SVQ,TFN,0,1057,1253,320
VY,TFN,AGP,0,1230,1057,320
VY,TFN,BCN,0,1218,1057,320
VY,TFN,BIO,0,1216,1057,320
VY,TFN,SVQ,0,1253,1057,320
VY,TFS,BCN,0,1218,1056,320
VY,TLS,AGP,0,1230,1273,320
VY,TLS,BCN,0,1218,1273,320
VY,TLS,PMI,0,3998,1273,320
VY,TLV,BCN,0,1218,1590,320
VY,TNG,BCN,0,1218,1080,320
VY,TRN,BCN,0,1218,1526,320
VY,TXL,BCN,0,1218,351,320
VY,TXL,BIO,0,1216,351,320
VY,TXL,FLR,0,1563,351,319
VY,VCE,BCN,0,1218,1551,320
VY,VCE,BRU,0,302,1551,320
VY,VGO,BCN,0,1218,1250,320
VY,VIE,BCN,0,1218,1613,320
VY,VLC,AMS,0,580,1246,320
VY,VLC,BRU,0,302,1246,320
VY,VLC,FCO,0,1555,1246,320
VY,VLC,IBZ,0,1225,1246,320
VY,VLC,ORY,0,1386,1246,320
VY,VLL,BCN,0,1218,1247,320
VY,WAW,BCN,0,1218,679,320
VY,XRY,BCN,0,1218,1226,320
VY,ZAG,BCN,0,1218,1208,320
VY,ZRH,BCN,0,1218,1678,319 320
W2,AGP,MLN,0,1058,1230,AT4
W2,ALC,KEF,0,16,1212,320
W2,ARN,BGW,0,4130,737,320
W2,ARN,EBL,0,3989,737,320
W2,ARN,EVG,0,714,737,J31
W2,ARN,HFS,0,5594,737,J31
W2,ARN,ISU,0,5952,737,320
W2,ARN,KID,0,703,737,ER4
W2,ARN,MXX,0,698,737,J31
W2,BGW,ARN,0,737,4130,320
W2,BRE,FMO,0,341,353,J32
W2,BRE,ZRH,0,1678,353,J32
W2,CDG,KEF,0,16,1382,320
W2,CPH,KEF,0,16,609,320
W2,EBL,ARN,0,737,3989,320
W2,EBL,GOT,0,687,3989,320
W2,EVG,ARN,0,737,714,J31
W2,EVG,MXX,0,698,714,J31
W2,FMO,BRE,0,353,341,J32
W2,FMO,STR,0,350,341,J32
W2,FMO,ZRH,0,1678,341,J32
W2,GOT,EBL,0,3989,687,320
W2,HEL,POR,0,448,421,SF3
W2,HER,RIX,0,3953,1452,320
W2,HER,TLL,0,415,1452,320
W2,HER,VNO,0,3959,1452,320
W2,HFS,ARN,0,737,5594,J31
W2,HFS,TYF,0,5596,5594,J31
W2,ISU,ARN,0,737,5952,320
W2,KEF,ALC,0,1212,16,320
W2,KEF,CDG,0,1382,16,320
W2,KEF,CPH,0,609,16,320
W2,KEF,LGW,0,502,16,320
W2,KEF,SXF,0,337,16,320
W2,KID,ARN,0,737,703,ER4
W2,LGW,KEF,0,16,502,320
W2,LLA,PJA,0,6737,734,J31
W2,MHG,TXL,0,351,356,D38
W2,MLN,AGP,0,1230,1058,AT4
W2,MXX,ARN,0,737,698,J31
W2,MXX,EVG,0,714,698,J31
W2,PJA,LLA,0,734,6737,J31
W2,PJA,TLL,0,415,6737,J31
W2,POR,HEL,0,421,448,SF3
W2,RIX,HER,0,1452,3953,320
W2,RIX,TFS,0,1056,3953,320
W2,STR,FMO,0,341,350,J32
W2,SXF,KEF,0,16,337,320
W2,TFS,RIX,0,3953,1056,320
W2,TLL,HER,0,1452,415,320
W2,TLL,PJA,0,6737,415,J31
W2,TLL,TYF,0,5596,415,J31
W2,TLL,URE,0,413,415,J31
W2,TLV,VIN,0,8209,1590,320
W2,TXL,MHG,0,356,351,D38
W2,TYF,HFS,0,5594,5596,J31
W2,TYF,TLL,0,415,5596,J31
W2,URE,TLL,0,415,413,J31
W2,VIN,TLV,0,1590,8209,320
W2,VNO,HER,0,1452,3959,320
W2,ZRH,BRE,0,353,1678,J32
W2,ZRH,FMO,0,341,1678,J32
W3,ABB,ABV,0,260,\N,73G
W3,ABB,LOS,0,273,\N,73G
W3,ABJ,LOS,0,273,253,CR9
W3,ABV,ABB,0,\N,260,73G
W3,ABV,ACC,0,248,260,CR9
W3,ABV,BNI,0,262,260,CR9 73G
W3,ABV,CBQ,0,263,260,73G
W3,ABV,ENU,0,264,260,73G
W3,ABV,GMO,0,\N,260,CR9 DH4
W3,ABV,IBA,0,266,260,DH4
W3,ABV,ILR,0,267,260,CR9
W3,ABV,KAN,0,270,260,CR9 DH4
W3,ABV,LOS,0,273,260,738 CR9 73G
W3,ABV,PHC,0,275,260,73G
W3,ABV,QOW,0,6730,260,73G DH4
W3,ABV,QRW,0,6972,260,DH4
W3,ABV,SKO,0,276,260,CR9 73G
W3,ABV,YOL,0,277,260,CR9 73G
W3,ACC,ABV,0,260,248,CR9
W3,ACC,DKR,0,1084,248,CR9
W3,ACC,LOS,0,273,248,73G 738
W3,ACC,ROB,0,1063,248,73G
W3,BJL,FNA,0,1059,1050,73G
W3,BNI,ABV,0,260,262,CR9 73G
W3,BNI,LOS,0,273,262,73G
W3,CBQ,ABV,0,260,263,73G
W3,CBQ,LOS,0,273,263,73G CR9
W3,COO,DKR,0,1084,245,73G CR9
W3,COO,DLA,0,897,245,CR9
W3,COO,LOS,0,273,245,CR9 73G
W3,DKR,ACC,0,248,1084,CR9
W3,DKR,COO,0,245,1084,CR9 73G
W3,DLA,COO,0,245,897,CR9
W3,ENU,ABV,0,260,264,73G
W3,ENU,LOS,0,273,264,73G
W3,FNA,BJL,0,1050,1059,73G
W3,FNA,LOS,0,273,1059,73G
W3,GMO,ABV,0,260,\N,CR9 DH4
W3,IBA,ABV,0,260,266,DH4
W3,ILR,ABV,0,260,267,CR9
W3,JFK,LOS,0,273,3797,345
W3,JNB,LOS,0,273,813,332
W3,JOS,LOS,0,273,268,73G
W3,KAD,LOS,0,273,269,CR9
W3,KAN,ABV,0,260,270,DH4
W3,KAN,LOS,0,273,270,CR9
W3,LHR,LOS,0,273,507,332
